match_id,game_id,tournament,team1_id,team1,team2_id,team2,score1_match,score2_match,is_total,bestOf,score1_game,score2_game,map_id,map_name,datetime,team1_win,games_played,team1_player1_id,team1_player2_id,team1_player3_id,team1_player4_id,team1_player5_id,team2_player1_id,team2_player2_id,team2_player3_id,team2_player4_id,team2_player5_id,team1_player1,team1_player2,team1_player3,team1_player4,team1_player5,team2_player1,team2_player2,team2_player3,team2_player4,team2_player5,team1_player1_kills,team1_player1_deaths,team1_player1_assists,team1_player1_adr,team1_player1_kast,team1_player1_kddiff,team1_player2_kills,team1_player2_deaths,team1_player2_assists,team1_player2_adr,team1_player2_kast,team1_player2_kddiff,team1_player3_kills,team1_player3_deaths,team1_player3_assists,team1_player3_adr,team1_player3_kast,team1_player3_kddiff,team1_player4_kills,team1_player4_deaths,team1_player4_assists,team1_player4_adr,team1_player4_kast,team1_player4_kddiff,team1_player5_kills,team1_player5_deaths,team1_player5_assists,team1_player5_adr,team1_player5_kast,team1_player5_kddiff,team2_player1_kills,team2_player1_deaths,team2_player1_assists,team2_player1_adr,team2_player1_kast,team2_player1_kddiff,team2_player2_kills,team2_player2_deaths,team2_player2_assists,team2_player2_adr,team2_player2_kast,team2_player2_kddiff,team2_player3_kills,team2_player3_deaths,team2_player3_assists,team2_player3_adr,team2_player3_kast,team2_player3_kddiff,team2_player4_kills,team2_player4_deaths,team2_player4_assists,team2_player4_adr,team2_player4_kast,team2_player4_kddiff,team2_player5_kills,team2_player5_deaths,team2_player5_assists,team2_player5_adr,team2_player5_kast,team2_player5_kddiff
7302864,154145,CCT Europe 2026 Series #4,295442,Virtus.pro,295443,1w Team,2.0,1.0,False,3,9.0,13.0,6,Dust2,2026-06-20 14:00:00,1,3.0,27045,27658,178,20792,27048,264,7447,5499,25611,5432,AquaRS,FOR3VER,"mir (Nikolay Bityukov), RU",b1st,tO0RO,"qikert (Alexey Golubev), KZ","reyozdead, RU","latt1kk (Vladislav  Vydrin), RU",cronuss,"Oz1k, RU",16.0,14.0,3.0,85.2,72.7,2.0,14.0,16.0,7.0,71.0,72.7,-2.0,18.0,17.0,1.0,88.0,59.1,1.0,16.0,15.0,3.0,82.0,68.2,1.0,4.0,16.0,3.0,22.8,50.0,-12.0,11.0,15.0,7.0,67.0,72.7,-4.0,16.0,12.0,2.0,71.8,72.7,4.0,10.0,15.0,6.0,49.7,72.7,-5.0,22.0,15.0,6.0,106.8,77.3,7.0,18.0,11.0,2.0,78.2,68.2,7.0
7302864,154146,CCT Europe 2026 Series #4,295442,Virtus.pro,295443,1w Team,2.0,1.0,False,3,13.0,10.0,4,Overpass,2026-06-20 14:00:00,1,3.0,27045,27658,178,20792,27048,264,7447,5499,25611,5432,AquaRS,FOR3VER,"mir (Nikolay Bityukov), RU",b1st,tO0RO,"qikert (Alexey Golubev), KZ","reyozdead, RU","latt1kk (Vladislav  Vydrin), RU",cronuss,"Oz1k, RU",15.0,14.0,7.0,72.3,78.3,1.0,19.0,13.0,6.0,85.9,73.9,6.0,17.0,16.0,7.0,78.3,60.9,1.0,13.0,15.0,9.0,66.1,73.9,-2.0,12.0,14.0,4.0,52.5,65.2,-2.0,9.0,15.0,7.0,61.6,65.2,-6.0,14.0,15.0,2.0,62.7,78.3,-1.0,20.0,13.0,1.0,75.2,78.3,7.0,16.0,16.0,1.0,80.0,69.6,0.0,13.0,17.0,3.0,69.5,60.9,-4.0
7302864,-154145,CCT Europe 2026 Series #4,295442,Virtus.pro,295443,1w Team,2.0,1.0,True,3,13.0,7.0,8,Mirage,2026-06-20 14:00:00,1,3.0,27045,27658,178,20792,27048,264,7447,5499,25611,5432,AquaRS,FOR3VER,"mir (Nikolay Bityukov), RU",b1st,tO0RO,"qikert (Alexey Golubev), KZ","reyozdead, RU","latt1kk (Vladislav  Vydrin), RU",cronuss,"Oz1k, RU",31.0,28.0,10.0,78.8,75.5,3.0,33.0,29.0,13.0,78.5,73.3,4.0,35.0,33.0,8.0,83.2,60.0,2.0,29.0,30.0,12.0,74.1,71.1,-1.0,16.0,30.0,7.0,37.7,57.6,-14.0,20.0,30.0,14.0,64.3,69.0,-10.0,30.0,27.0,4.0,67.3,75.5,3.0,30.0,28.0,7.0,62.5,75.5,2.0,38.0,31.0,7.0,93.4,73.4,7.0,31.0,28.0,5.0,73.9,64.6,3.0
10094204,,CCT Europe 2026 Series #4,295216,Team Nemesis,295217,TDK,1.0,2.0,True,,,,,,2026-06-20 11:00:00,0,3.0,1867,26177,5310,7527,4543,966,553,4466,3344,5057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302828,154137,CCT Europe 2026 Series #4,295208,K27,295209,Virtus.pro,1.0,2.0,False,3,17.0,19.0,2,Nuke,2026-06-19 20:45:00,0,3.0,3334,25689,7785,16114,2785,27045,27658,178,20792,27048,"X5G7V (Daniil Maryshev), RU",qw1nk1,"XeeDo, BY",kashl1d,"fame (Petr Bolyshev), RU",AquaRS,FOR3VER,"mir (Nikolay Bityukov), RU",b1st,tO0RO,26.0,27.0,9.0,74.2,77.8,-1.0,25.0,26.0,11.0,74.1,80.6,-1.0,30.0,27.0,11.0,87.8,80.6,3.0,22.0,20.0,9.0,63.4,75.0,2.0,27.0,24.0,8.0,74.2,75.0,3.0,31.0,27.0,5.0,90.1,72.2,4.0,21.0,28.0,3.0,63.2,66.7,-7.0,12.0,27.0,10.0,44.6,66.7,-15.0,29.0,21.0,8.0,86.2,69.4,8.0,26.0,27.0,6.0,75.7,77.8,-1.0
7302828,154138,CCT Europe 2026 Series #4,295208,K27,295209,Virtus.pro,1.0,2.0,False,3,13.0,10.0,4,Overpass,2026-06-19 20:45:00,0,3.0,3334,25689,7785,16114,2785,27045,27658,178,20792,27048,"X5G7V (Daniil Maryshev), RU",qw1nk1,"XeeDo, BY",kashl1d,"fame (Petr Bolyshev), RU",AquaRS,FOR3VER,"mir (Nikolay Bityukov), RU",b1st,tO0RO,13.0,16.0,7.0,75.6,69.6,-3.0,15.0,16.0,10.0,87.2,78.3,-1.0,18.0,13.0,6.0,74.0,69.6,5.0,14.0,13.0,2.0,53.9,73.9,1.0,22.0,15.0,4.0,94.8,78.3,7.0,11.0,20.0,2.0,61.8,69.6,-9.0,14.0,16.0,2.0,66.5,52.2,-2.0,14.0,19.0,11.0,78.1,65.2,-5.0,20.0,13.0,2.0,80.8,69.6,7.0,14.0,14.0,3.0,65.7,69.6,0.0
7302828,-154137,CCT Europe 2026 Series #4,295208,K27,295209,Virtus.pro,1.0,2.0,True,3,9.0,13.0,8,Mirage,2026-06-19 20:45:00,0,3.0,3334,25689,7785,16114,2785,27045,27658,178,20792,27048,"X5G7V (Daniil Maryshev), RU",qw1nk1,"XeeDo, BY",kashl1d,"fame (Petr Bolyshev), RU",AquaRS,FOR3VER,"mir (Nikolay Bityukov), RU",b1st,tO0RO,39.0,43.0,16.0,74.9,73.7,-4.0,40.0,42.0,21.0,80.7,79.4,-2.0,48.0,40.0,17.0,80.9,75.1,8.0,36.0,33.0,11.0,58.7,74.5,3.0,49.0,39.0,12.0,84.5,76.7,10.0,42.0,47.0,7.0,75.9,70.9,-5.0,35.0,44.0,5.0,64.9,59.5,-9.0,26.0,46.0,21.0,61.4,66.0,-20.0,49.0,34.0,10.0,83.5,69.5,15.0,40.0,41.0,9.0,70.7,73.7,-1.0
7302827,154135,CCT Europe 2026 Series #4,295210,1w Team,295211,INOX Division,2.0,1.0,False,3,16.0,14.0,6,Dust2,2026-06-19 17:00:00,1,3.0,264,7447,5499,25611,5432,7787,7548,7798,6556,8083,"qikert (Alexey Golubev), KZ","reyozdead, RU","latt1kk (Vladislav  Vydrin), RU",cronuss,"Oz1k, RU","k1slll, BY","Gooddeph (Arseny  Ponomarev), RU","finW (Aleksandr Potapov), RU","K0s (Matvey Abramov), RU","FenomeN (Ilya Kolodko), BY",13.0,20.0,5.0,50.2,60.0,-7.0,23.0,20.0,8.0,82.8,73.3,3.0,20.0,19.0,3.0,71.5,60.0,1.0,17.0,26.0,7.0,60.5,70.0,-9.0,23.0,17.0,8.0,76.9,80.0,6.0,24.0,19.0,10.0,95.1,73.3,5.0,14.0,19.0,3.0,45.7,76.7,-5.0,20.0,20.0,6.0,60.9,76.7,0.0,18.0,22.0,8.0,71.2,60.0,-4.0,25.0,17.0,12.0,97.6,86.7,8.0
7302827,-154133,CCT Europe 2026 Series #4,295210,1w Team,295211,INOX Division,2.0,1.0,True,3,,,,,2026-06-19 17:00:00,1,3.0,264,7447,5499,25611,5432,7787,7548,7798,6556,8083,"qikert (Alexey Golubev), KZ","reyozdead, RU","latt1kk (Vladislav  Vydrin), RU",cronuss,"Oz1k, RU","k1slll, BY","Gooddeph (Arseny  Ponomarev), RU","finW (Aleksandr Potapov), RU","K0s (Matvey Abramov), RU","FenomeN (Ilya Kolodko), BY",34.0,51.0,17.0,52.4,69.0,-17.0,58.0,51.0,22.0,81.0,72.3,7.0,42.0,47.0,12.0,55.8,67.4,-5.0,56.0,58.0,17.0,74.1,67.4,-2.0,62.0,50.0,22.0,83.2,80.2,12.0,48.0,55.0,30.0,74.8,69.7,-7.0,48.0,49.0,16.0,71.1,74.1,-1.0,52.0,51.0,17.0,71.7,77.7,1.0,51.0,56.0,23.0,75.3,72.1,-5.0,57.0,42.0,24.0,80.0,80.3,15.0
7302827,154134,CCT Europe 2026 Series #4,295210,1w Team,295211,INOX Division,2.0,1.0,False,3,16.0,12.0,5,Inferno,2026-06-19 17:00:00,1,3.0,264,7447,5499,25611,5432,7787,7548,7798,6556,8083,"qikert (Alexey Golubev), KZ","reyozdead, RU","latt1kk (Vladislav  Vydrin), RU",cronuss,"Oz1k, RU","k1slll, BY","Gooddeph (Arseny  Ponomarev), RU","finW (Aleksandr Potapov), RU","K0s (Matvey Abramov), RU","FenomeN (Ilya Kolodko), BY",10.0,17.0,9.0,47.1,82.1,-7.0,20.0,14.0,6.0,74.6,78.6,6.0,13.0,14.0,7.0,45.3,82.1,-1.0,32.0,14.0,5.0,104.6,82.1,18.0,22.0,16.0,10.0,85.5,85.7,6.0,16.0,23.0,11.0,81.9,60.7,-7.0,13.0,17.0,3.0,55.5,60.7,-4.0,17.0,22.0,6.0,74.5,71.4,-5.0,13.0,20.0,11.0,62.6,71.4,-7.0,16.0,15.0,5.0,50.3,64.3,1.0
7302827,154133,CCT Europe 2026 Series #4,295210,1w Team,295211,INOX Division,2.0,1.0,False,3,7.0,13.0,24,Ancient,2026-06-19 17:00:00,1,3.0,264,7447,5499,25611,5432,7787,7548,7798,6556,8083,"qikert (Alexey Golubev), KZ","reyozdead, RU","latt1kk (Vladislav  Vydrin), RU",cronuss,"Oz1k, RU","k1slll, BY","Gooddeph (Arseny  Ponomarev), RU","finW (Aleksandr Potapov), RU","K0s (Matvey Abramov), RU","FenomeN (Ilya Kolodko), BY",11.0,14.0,3.0,59.9,65.0,-3.0,15.0,17.0,8.0,85.5,65.0,-2.0,9.0,14.0,2.0,50.6,60.0,-5.0,7.0,18.0,5.0,57.1,50.0,-11.0,17.0,17.0,4.0,87.1,75.0,0.0,8.0,13.0,9.0,47.4,75.0,-5.0,21.0,13.0,10.0,112.2,85.0,8.0,15.0,9.0,5.0,79.7,85.0,6.0,20.0,14.0,4.0,92.2,85.0,6.0,16.0,10.0,7.0,92.2,90.0,6.0
7302826,154129,CCT Europe 2026 Series #4,295214,Infinite Gaming,295215,ex-RUBY,0.0,2.0,False,3,5.0,13.0,24,Ancient,2026-06-19 14:00:00,0,2.0,2895,699,2837,4421,3068,6251,6626,3775,16111,7440,"mhN1 (Mihnea  Gheață), RO","kreaz (Rasmus Johansson), SE","Dytor (Martin Handl), CZ","sl3nd (Henrich Hevesi), HU","Blytz (Raul Gligor), RO","H4SAN4TOR (Vladyslav  Tuchin), RU","sh1ne (Maksim Vinogradov), RU","YumsaN (Vadim Toropynin), RU",relaxxie,"robo (Nikita Dushin), RU",10.0,18.0,3.0,54.8,55.6,-8.0,14.0,16.0,3.0,96.7,61.1,-2.0,11.0,15.0,1.0,73.9,61.1,-4.0,9.0,16.0,7.0,61.2,55.6,-7.0,7.0,16.0,4.0,69.0,61.1,-9.0,19.0,12.0,7.0,109.8,88.9,7.0,19.0,9.0,4.0,94.7,94.4,10.0,10.0,8.0,18.0,80.4,83.3,2.0,12.0,12.0,7.0,79.5,83.3,0.0,20.0,10.0,6.0,91.2,94.4,10.0
7302826,-154129,CCT Europe 2026 Series #4,295214,Infinite Gaming,295215,ex-RUBY,0.0,2.0,True,3,0.0,0.0,2,Nuke,2026-06-19 14:00:00,0,2.0,2895,699,2837,4421,3068,6251,6626,3775,16111,7440,"mhN1 (Mihnea  Gheață), RO","kreaz (Rasmus Johansson), SE","Dytor (Martin Handl), CZ","sl3nd (Henrich Hevesi), HU","Blytz (Raul Gligor), RO","H4SAN4TOR (Vladyslav  Tuchin), RU","sh1ne (Maksim Vinogradov), RU","YumsaN (Vadim Toropynin), RU",relaxxie,"robo (Nikita Dushin), RU",10.0,18.0,3.0,54.8,55.6,-8.0,14.0,16.0,3.0,96.7,61.1,-2.0,11.0,15.0,1.0,73.9,61.1,-4.0,9.0,16.0,7.0,61.2,55.6,-7.0,7.0,16.0,4.0,69.0,61.1,-9.0,19.0,12.0,7.0,109.8,88.9,7.0,19.0,9.0,4.0,94.7,94.4,10.0,10.0,8.0,18.0,80.4,83.3,2.0,12.0,12.0,7.0,79.5,83.3,0.0,20.0,10.0,6.0,91.2,94.4,10.0
10094196,,CCT Europe 2026 Series #4,295200,Team Nemesis,295201,Bebop,1.0,0.0,True,3,,,,,2026-06-19 11:00:00,1,1.0,1867,26177,5310,7527,4543,3329,,611,4561,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10094199,,CCT Europe 2026 Series #4,295206,100 Thieves,295207,Leo Team,2.0,1.0,True,3,,,,,2026-06-18 20:00:00,1,3.0,11,8274,3513,6665,27,,,3522,5458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10094198,,CCT Europe 2026 Series #4,295204,HOTU,295205,GenOne,0.0,2.0,True,3,,,,,2026-06-18 17:00:00,0,2.0,2790,493,25889,6574,5135,2894,6739,6022,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10094202,,CCT Europe 2026 Series #4,295212,Gentle Mates,295213,KOLESIE,2.0,0.0,True,3,,,,,2026-06-18 14:00:00,1,2.0,1662,1394,773,772,4530,291,6729,2731,2362,5773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302821,154118,CCT Europe 2026 Series #4,295202,TDK,295203,Ursa,2.0,0.0,False,3,13.0,9.0,4,Overpass,2026-06-18 11:00:00,1,2.0,966,553,4466,3344,5057,5297,28275,20989,,961,"nafany (Vladislav Gorshkov), RU","Ax1Le (Sergey Rykhtorov), RU","sugaR (Amin Azimov), AZ","Xant3r (Kirill Kononov), RU","ArtFr0st (Artyom  Kharitonov), RU","4X1s (Daniils Jaciks), LV",salazar,Alv,,"Krad (Vladislav Kravchenko), RU",14.0,14.0,9.0,82.0,72.7,0.0,17.0,16.0,7.0,77.1,72.7,1.0,11.0,13.0,2.0,58.0,68.2,-2.0,14.0,11.0,1.0,53.0,77.3,3.0,21.0,10.0,10.0,107.4,77.3,11.0,12.0,16.0,6.0,73.7,63.6,-4.0,13.0,13.0,2.0,60.1,68.2,0.0,10.0,17.0,3.0,60.8,40.9,-7.0,,,,,,,17.0,17.0,3.0,86.2,68.2,0.0
